('nteslogfe=1397602057', '126')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+', 'tanx')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak%2bbg%3d%3d; v=0', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak%2bbg%3d%3d; v=0', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak7dq%3d%3d; v=0; _tb_token_=39tizzjpjp7b', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak%2bbg%3d%3d; v=0', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak7dq%3d%3d; v=0', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak7dg%3d%3d; v=0; _tb_token_=39tizzjpjp7b', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak7dg%3d%3d; v=0; _tb_token_=39tizzjpjp7b', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak7dg%3d%3d; v=0; _tb_token_=39tizzjpjp7b', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak7dg%3d%3d; v=0; _tb_token_=39tizzjpjp7b', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak%2bbg%3d%3d; v=0', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak%2bbg%3d%3d; v=0', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak%2bbg%3d%3d; v=0', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak%2bbg%3d%3d; v=0', 'taobao')
('cna=j6luczchkjmcaav8trfawbs+; t=168a49e203c67a73750e03dbcafed3a4; cookie2=d8968bbf7bb5cc2910a3369c57fde41a; uc1=cookie14=uolvyuvmaak7dq%3d%3d; v=0', 'taobao')
('dlid=534db87166cf9c795900cdc7; dltags=pads', 'tendatta')
('u=02f13757-b988-4708-b2bd-3fcd5ca492c8', 'thoughtleadr')
('guid=62a40b04534db49dx1397601437', 'tns-counter')
('guid=62a40b04534db49dx1397601437', 'tns-counter')
('guid=62a40b04534db49dx1397601437', 'tns-counter')
('guid=62a40b04534db49dx1397601437', 'tns-counter')
('f05=gryaaclgtlmb; tj_uuid=7dd192e9-3954-43e9-8711-b3cd17068d6a', 'trafficjunky')
('f05=gryaaclgtlmb; tj_uuid=7dd192e9-3954-43e9-8711-b3cd17068d6a', 'trafficjunky')
('anon_id=ainr0sqkahonykt9zbuavjfnynnzdfvvle8xjmhytdqarj4y7n8ncnsjj3dvwhb1tf0qrkkzduaoga1wglnjelzcbiqabeanc2nthieqblu05igirktlc7zbodsehqxixrvancoima0iconj1eaidfsyyjeh321xvakezd8tpzcehwib3llrjtzdxwomdl3e7i70fdohqepf3zatamenfv66p', 'tribalfusion')
('anon_id=ainr0sqkahonykt9zbuavjfnynnzdfvvle8xjmhytdqarj4y7n8ncnsjj3dvwhb1tf0qrkkzduaoga1wglnjelzcbiqabeanc2nthieqblu05igirktlc7zbodsehqxixrvancoima0iconj1eaidfsyyjeh321xvakezd8tpzcehwib3llrjtzdxwomdl3e7i70fdohqepf3zatamenfv66p', 'tribalfusion')
('anon_id=aqnxhro0p8oomtn83ufej8y1qlhjnzabdljkm8jbtrfvhugipf43zbn5dqmkp7xaph8olvzaeqzdds6qfywhbqzaaqkm7lht1tjmxjyir4ta8fknovwvk316nunwiczd4nbwwsjr1g8ynlsigflacpk3nbsdbkk3zcxhtvsjvxtgqqcffmbdggf92rqf8gy8rvnwcdr9ltqe5wzbahgv3izd78qmzangbg2ms9ljlowbbcxvvpsgd5u0ciudo9sbfu2mtxazakdjtcw7p22bo3ajec2mc8c', 'tribalfusion')
('anon_id=aqnxhro0p8oomtn83ufej8y1qlhjnzabdljkm8jbtrfvhugipf43zbn5dqmkp7xaph8olvzaeqzdds6qfywhbqzaaqkm7lht1tjmxjyir4ta8fknovwvk316nunwiczd4nbwwsjr1g8ynlsigflacpk3nbsdbkk3zcxhtvsjvxtgqqcffmbdggf92rqf8gy8rvnwcdr9ltqe5wzbahgv3izd78qmzangbg2ms9ljlowbbcxvvpsgd5u0ciudo9sbfu2mtxazakdjtcw7p22bo3ajec2mc8c', 'tribalfusion')
('anon_id=apnxhrrkp6tpecno7ce9xqrmnegurlifzd7ailnadj3our5faqtyzceng9act7enogchggiivwnn8rbaq1fpdob6vnga0zdyjmjjcbcc1k86t3fidrynwad2ltknirozbx0pb7qjzc6ynsv7wdyas4qm8sglhgfzbyw34pmdwv0wmqvx4pxfl0w5uqzbhzakkiuzahhirkvmrjesier8yjsl4dyu0tvytdicosauojaa8cknoqtdu9k4hyllguqkvdjv2waxftxqqrayf02x8mrkuzbcle', 'tribalfusion')
('anon_id=apnxhrrkp6tpecno7ce9xqrmnegurlifzd7ailnadj3our5faqtyzceng9act7enogchggiivwnn8rbaq1fpdob6vnga0zdyjmjjcbcc1k86t3fidrynwad2ltknirozbx0pb7qjzc6ynsv7wdyas4qm8sglhgfzbyw34pmdwv0wmqvx4pxfl0w5uqzbhzakkiuzahhirkvmrjesier8yjsl4dyu0tvytdicosauojaa8cknoqtdu9k4hyllguqkvdjv2waxftxqqrayf02x8mrkuzbcle', 'tribalfusion')
('anon_id=aqnxhro0p8oomtn83ufej8y1qlhjnzabdljkm8jbtrfvhugipf43zbn5dqmkp7xaph8olvzaeqzdds6qfywhbqzaaqkm7lht1tjmxjyir4ta8fknovwvk316nunwiczd4nbwwsjr1g8ynlsigflacpk3nbsdbkk3zcxhtvsjvxtgqqcffmbdggf92rqf8gy8rvnwcdr9ltqe5wzbahgv3izd78qmzangbg2ms9ljlowbbcxvvpsgd5u0ciudo9sbfu2mtxazakdjtcw7p22bo3ajec2mc8c', 'tribalfusion')
('anon_id=aqnxhro0p8oomtn83ufej8y1qlhjnzabdljkm8jbtrfvhugipf43zbn5dqmkp7xaph8olvzaeqzdds6qfywhbqzaaqkm7lht1tjmxjyir4ta8fknovwvk316nunwiczd4nbwwsjr1g8ynlsigflacpk3nbsdbkk3zcxhtvsjvxtgqqcffmbdggf92rqf8gy8rvnwcdr9ltqe5wzbahgv3izd78qmzangbg2ms9ljlowbbcxvvpsgd5u0ciudo9sbfu2mtxazakdjtcw7p22bo3ajec2mc8c', 'tribalfusion')
('anon_id=ann09tyg6anfa7u8qdkqmpr2za6h53oktlgjmv8ebzbvqmufi7msu3ptjablqbyvqhgxjx2drizce892zarwf8fsnksd5dyiifqlea7tzcwhtvb3beim4tzaidaxv2vc3aij5tqf20ghmzb1e6hsigskxupgb90nfzdepbw9nzanvkmumjqx8wphlhdsrzbqfogwvzbg3bbgwwbx3ntt5ngc6uxpcakbuoiibkcysdg7skrzdoptmviyb5i4l4wjayuxh7pfrekxuvfs1hfiqqkdl1seqscuywxkmfsr4443fqgkc5pq', 'tribalfusion')
('uid=8670416347199080421; rrs=undefined%7cundefined%7cundefined%7cundefined%7c6; rds=undefined%7cundefined%7cundefined%7cundefined%7c16176; rv=1', 'turn')
('uid=8670416347199080421; rrs=undefined%7cundefined%7cundefined%7cundefined%7c6; rds=undefined%7cundefined%7cundefined%7cundefined%7c16176; rv=1', 'turn')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; _twitter_sess=bah7csikzmxhc2hjqzonqwn0aw9uq29udhjvbgxlcjo6rmxhc2g6okzsyxno%250asgfzahsabjokqhvzzwr7adopy3jlyxrlzf9hdgwrcn3ykgdfatohawqijwe4%250amwq4njhiztfizjy4mjlkzthmnwvkytbkmme1zjdkogxjc3jmx2lkiivlmzqw%250amdq5mtzinjm3zjg3yzg0nwnhotyxywi4ogmyzq%253d%253d--c3b2af43b920381afdbc3cf204d586f276b6f800; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; _twitter_sess=bah7csikzmxhc2hjqzonqwn0aw9uq29udhjvbgxlcjo6rmxhc2g6okzsyxno%250asgfzahsabjokqhvzzwr7adopy3jlyxrlzf9hdgwrcn3ykgdfatohawqijwe4%250amwq4njhiztfizjy4mjlkzthmnwvkytbkmme1zjdkogxjc3jmx2lkiivlmzqw%250amdq5mtzinjm3zjg3yzg0nwnhotyxywi4ogmyzq%253d%253d--c3b2af43b920381afdbc3cf204d586f276b6f800; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; _twitter_sess=bah7csikzmxhc2hjqzonqwn0aw9uq29udhjvbgxlcjo6rmxhc2g6okzsyxno%250asgfzahsabjokqhvzzwr7adopy3jlyxrlzf9hdgwrcn3ykgdfatohawqijwe4%250amwq4njhiztfizjy4mjlkzthmnwvkytbkmme1zjdkogxjc3jmx2lkiivlmzqw%250amdq5mtzinjm3zjg3yzg0nwnhotyxywi4ogmyzq%253d%253d--c3b2af43b920381afdbc3cf204d586f276b6f800; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; _twitter_sess=bah7csikzmxhc2hjqzonqwn0aw9uq29udhjvbgxlcjo6rmxhc2g6okzsyxno%250asgfzahsabjokqhvzzwr7adopy3jlyxrlzf9hdgwrcn3ykgdfatohawqijwe4%250amwq4njhiztfizjy4mjlkzthmnwvkytbkmme1zjdkogxjc3jmx2lkiivlmzqw%250amdq5mtzinjm3zjg3yzg0nwnhotyxywi4ogmyzq%253d%253d--c3b2af43b920381afdbc3cf204d586f276b6f800; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; _twitter_sess=bah7csikzmxhc2hjqzonqwn0aw9uq29udhjvbgxlcjo6rmxhc2g6okzsyxno%250asgfzahsabjokqhvzzwr7adopy3jlyxrlzf9hdgwrcn3ykgdfatohawqijwe4%250amwq4njhiztfizjy4mjlkzthmnwvkytbkmme1zjdkogxjc3jmx2lkiivlmzqw%250amdq5mtzinjm3zjg3yzg0nwnhotyxywi4ogmyzq%253d%253d--c3b2af43b920381afdbc3cf204d586f276b6f800; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('guest_id=v1%3a139760141494430624; __utma=43838368.578642877.1397601416.1397601416.1397601416.1; __utmb=43838368.4.10.1397601416; __utmz=43838368.1397601416.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); pid="v3:1397601424577112921250735"; __utmc=43838368', 'twitter')
('visitor=e47586ff56f842bbb5f3b5925bdc5803', 'unthem')
('visitor=e47586ff56f842bbb5f3b5925bdc5803', 'unthem')
('visitor=e47586ff56f842bbb5f3b5925bdc5803', 'unthem')
('visitor=e47586ff56f842bbb5f3b5925bdc5803', 'unthem')
('visitor=e47586ff56f842bbb5f3b5925bdc5803', 'unthem')
('jsessionid=0c868f7be2be69ef6695d109b0255649', 'webtrends')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.4.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397601945; __utmc=214977736; kvcd=1397601944778', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('__utma=214977736.918727323.1397601435.1397601435.1397601435.1; __utmb=214977736.5.10.1397601435; __utmz=214977736.1397601435.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); km_ai=zaljvute7a4dl8gus7ghrt7at6y%3d; km_uq=; km_lv=1397602313; __utmc=214977736; kvcd=1397602312694', 'wordpress')
('vjsid=kpyrdvnnto6hebcda2o4ag==', 'wrating')
('vjsid=kpyrdvnnto6hebcda2o4ag==', 'wrating')
('vjsid=kpyrdvnnto6hebcda2o4ag==', 'wrating')
